"year","number","name","seasonal.status","Municipality","total_docks","station.id","n_institutions_1km","n_mbta_1km","Lat","Long","population","month","avg_TMIN","avg_TMAX","avg_precip","total_trips","membership_total"
2023,"D32001","New Balance - 20 Guest St","Year Round","Boston",15,37,0,8,42.35732922,-71.1467354,653833,6,59.4,72.4,0.11,47,28
2023,"D32001","New Balance - 20 Guest St","Year Round","Boston",15,37,0,8,42.35732922,-71.1467354,653833,7,68.3,82.5,0.34,47,28
2023,"D32001","New Balance - 20 Guest St","Year Round","Boston",15,37,0,8,42.35732922,-71.1467354,653833,8,65,78.5,0.21,47,28
2023,"D32001","New Balance - 20 Guest St","Year Round","Boston",15,37,0,8,42.35732922,-71.1467354,653833,9,61.6,73.3,0.13,47,28
2023,"D32002","Washington St at Waltham St","Year Round","Boston",15,26,1,19,42.34157472,-71.0689044,653833,6,59.4,72.4,0.11,108,78
2023,"D32002","Washington St at Waltham St","Year Round","Boston",15,26,1,19,42.34157472,-71.0689044,653833,7,68.3,82.5,0.34,108,78
2023,"D32002","Washington St at Waltham St","Year Round","Boston",15,26,1,19,42.34157472,-71.0689044,653833,8,65,78.5,0.21,108,78
2023,"D32002","Washington St at Waltham St","Year Round","Boston",15,26,1,19,42.34157472,-71.0689044,653833,9,61.6,73.3,0.13,108,78
2023,"D32004","Arch St at Franklin St","Winter Storage","Boston",31,35,8,36,42.35533502,-71.05822917,653833,6,59.4,72.4,0.11,154,116
2023,"D32004","Arch St at Franklin St","Winter Storage","Boston",31,35,8,36,42.35533502,-71.05822917,653833,7,68.3,82.5,0.34,154,116
2023,"D32004","Arch St at Franklin St","Winter Storage","Boston",31,35,8,36,42.35533502,-71.05822917,653833,8,65,78.5,0.21,154,116
2023,"D32004","Arch St at Franklin St","Winter Storage","Boston",31,35,8,36,42.35533502,-71.05822917,653833,9,61.6,73.3,0.13,154,116
2023,"D32005","Copley Square - Dartmouth St at Boylston St","Year Round","Boston",33,36,6,26,42.34992828,-71.07739207,653833,6,59.4,72.4,0.11,253,160
2023,"D32005","Copley Square - Dartmouth St at Boylston St","Year Round","Boston",33,36,6,26,42.34992828,-71.07739207,653833,7,68.3,82.5,0.34,253,160
2023,"D32005","Copley Square - Dartmouth St at Boylston St","Year Round","Boston",33,36,6,26,42.34992828,-71.07739207,653833,8,65,78.5,0.21,253,160
2023,"D32005","Copley Square - Dartmouth St at Boylston St","Year Round","Boston",33,36,6,26,42.34992828,-71.07739207,653833,9,61.6,73.3,0.13,253,160
2023,"D32006","Lewis Wharf at Atlantic Ave","Year Round","Boston",19,40,2,19,42.363871,-71.050877,653833,6,59.4,72.4,0.11,211,117
2023,"D32006","Lewis Wharf at Atlantic Ave","Year Round","Boston",19,40,2,19,42.363871,-71.050877,653833,7,68.3,82.5,0.34,211,117
2023,"D32006","Lewis Wharf at Atlantic Ave","Year Round","Boston",19,40,2,19,42.363871,-71.050877,653833,8,65,78.5,0.21,211,117
2023,"D32006","Lewis Wharf at Atlantic Ave","Year Round","Boston",19,40,2,19,42.363871,-71.050877,653833,9,61.6,73.3,0.13,211,117
2023,"D32007","Boylston St at Arlington St","Year Round","Boston",31,42,10,33,42.352808,-71.067585,653833,6,59.4,72.4,0.11,261,127
2023,"D32007","Boylston St at Arlington St","Year Round","Boston",31,42,10,33,42.352808,-71.067585,653833,7,68.3,82.5,0.34,261,127
2023,"D32007","Boylston St at Arlington St","Year Round","Boston",31,42,10,33,42.352808,-71.067585,653833,8,65,78.5,0.21,261,127
2023,"D32007","Boylston St at Arlington St","Year Round","Boston",31,42,10,33,42.352808,-71.067585,653833,9,61.6,73.3,0.13,261,127
2023,"D32008","Rowes Wharf at Atlantic Ave","Year Round","Boston",15,43,3,30,42.357143,-71.050699,653833,6,59.4,72.4,0.11,119,61
2023,"D32008","Rowes Wharf at Atlantic Ave","Year Round","Boston",15,43,3,30,42.357143,-71.050699,653833,7,68.3,82.5,0.34,119,61
2023,"D32008","Rowes Wharf at Atlantic Ave","Year Round","Boston",15,43,3,30,42.357143,-71.050699,653833,8,65,78.5,0.21,119,61
2023,"D32008","Rowes Wharf at Atlantic Ave","Year Round","Boston",15,43,3,30,42.357143,-71.050699,653833,9,61.6,73.3,0.13,119,61
2023,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,653833,6,59.4,72.4,0.11,123,57
2023,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,653833,7,68.3,82.5,0.34,123,57
2023,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,653833,8,65,78.5,0.21,123,57
2023,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,653833,9,61.6,73.3,0.13,123,57
2023,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,653833,6,59.4,72.4,0.11,329,184
2023,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,653833,7,68.3,82.5,0.34,329,184
2023,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,653833,8,65,78.5,0.21,329,184
2023,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,653833,9,61.6,73.3,0.13,329,184
2023,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,653833,6,59.4,72.4,0.11,106,57
2023,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,653833,7,68.3,82.5,0.34,106,57
2023,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,653833,8,65,78.5,0.21,106,57
2023,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,653833,9,61.6,73.3,0.13,106,57
2023,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,653833,6,59.4,72.4,0.11,90,59
2023,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,653833,7,68.3,82.5,0.34,90,59
2023,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,653833,8,65,78.5,0.21,90,59
2023,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,653833,9,61.6,73.3,0.13,90,59
2023,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,653833,6,59.4,72.4,0.11,123,86
2023,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,653833,7,68.3,82.5,0.34,123,86
2023,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,653833,8,65,78.5,0.21,123,86
2023,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,653833,9,61.6,73.3,0.13,123,86
2023,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,653833,6,59.4,72.4,0.11,156,100
2023,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,653833,7,68.3,82.5,0.34,156,100
2023,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,653833,8,65,78.5,0.21,156,100
2023,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,653833,9,61.6,73.3,0.13,156,100
2023,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,653833,6,59.4,72.4,0.11,128,85
2023,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,653833,7,68.3,82.5,0.34,128,85
2023,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,653833,8,65,78.5,0.21,128,85
2023,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,653833,9,61.6,73.3,0.13,128,85
2023,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,653833,6,59.4,72.4,0.11,430,278
2023,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,653833,7,68.3,82.5,0.34,430,278
2023,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,653833,8,65,78.5,0.21,430,278
2023,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,653833,9,61.6,73.3,0.13,430,278
2023,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,653833,6,59.4,72.4,0.11,248,119
2023,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,653833,7,68.3,82.5,0.34,248,119
2023,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,653833,8,65,78.5,0.21,248,119
2023,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,653833,9,61.6,73.3,0.13,248,119
2023,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,653833,6,59.4,72.4,0.11,89,28
2023,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,653833,7,68.3,82.5,0.34,89,28
2023,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,653833,8,65,78.5,0.21,89,28
2023,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,653833,9,61.6,73.3,0.13,89,28
2023,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,653833,6,59.4,72.4,0.11,257,154
2023,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,653833,7,68.3,82.5,0.34,257,154
2023,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,653833,8,65,78.5,0.21,257,154
2023,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,653833,9,61.6,73.3,0.13,257,154
2023,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,653833,6,59.4,72.4,0.11,84,58
2023,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,653833,7,68.3,82.5,0.34,84,58
2023,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,653833,8,65,78.5,0.21,84,58
2023,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,653833,9,61.6,73.3,0.13,84,58
2023,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,653833,6,59.4,72.4,0.11,169,94
2023,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,653833,7,68.3,82.5,0.34,169,94
2023,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,653833,8,65,78.5,0.21,169,94
2023,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,653833,9,61.6,73.3,0.13,169,94
2023,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,653833,6,59.4,72.4,0.11,69,53
2023,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,653833,7,68.3,82.5,0.34,69,53
2023,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,653833,8,65,78.5,0.21,69,53
2023,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,653833,9,61.6,73.3,0.13,69,53
2023,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,653833,6,59.4,72.4,0.11,88,66
2023,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,653833,7,68.3,82.5,0.34,88,66
2023,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,653833,8,65,78.5,0.21,88,66
2023,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,653833,9,61.6,73.3,0.13,88,66
2023,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,653833,6,59.4,72.4,0.11,262,133
2023,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,653833,7,68.3,82.5,0.34,262,133
2023,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,653833,8,65,78.5,0.21,262,133
2023,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,653833,9,61.6,73.3,0.13,262,133
2023,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,653833,6,59.4,72.4,0.11,27,24
2023,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,653833,7,68.3,82.5,0.34,27,24
2023,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,653833,8,65,78.5,0.21,27,24
2023,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,653833,9,61.6,73.3,0.13,27,24
2023,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,653833,6,59.4,72.4,0.11,71,44
2023,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,653833,7,68.3,82.5,0.34,71,44
2023,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,653833,8,65,78.5,0.21,71,44
2023,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,653833,9,61.6,73.3,0.13,71,44
2023,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,653833,6,59.4,72.4,0.11,35,20
2023,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,653833,7,68.3,82.5,0.34,35,20
2023,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,653833,8,65,78.5,0.21,35,20
2023,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,653833,9,61.6,73.3,0.13,35,20
2023,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,653833,6,59.4,72.4,0.11,53,30
2023,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,653833,7,68.3,82.5,0.34,53,30
2023,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,653833,8,65,78.5,0.21,53,30
2023,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,653833,9,61.6,73.3,0.13,53,30
2023,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,653833,6,59.4,72.4,0.11,186,131
2023,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,653833,7,68.3,82.5,0.34,186,131
2023,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,653833,8,65,78.5,0.21,186,131
2023,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,653833,9,61.6,73.3,0.13,186,131
2023,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,653833,6,59.4,72.4,0.11,23,15
2023,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,653833,7,68.3,82.5,0.34,23,15
2023,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,653833,8,65,78.5,0.21,23,15
2023,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,653833,9,61.6,73.3,0.13,23,15
2023,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,653833,6,59.4,72.4,0.11,94,62
2023,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,653833,7,68.3,82.5,0.34,94,62
2023,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,653833,8,65,78.5,0.21,94,62
2023,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,653833,9,61.6,73.3,0.13,94,62
2023,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,653833,6,59.4,72.4,0.11,112,73
2023,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,653833,7,68.3,82.5,0.34,112,73
2023,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,653833,8,65,78.5,0.21,112,73
2023,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,653833,9,61.6,73.3,0.13,112,73
2023,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,653833,6,59.4,72.4,0.11,39,29
2023,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,653833,7,68.3,82.5,0.34,39,29
2023,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,653833,8,65,78.5,0.21,39,29
2023,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,653833,9,61.6,73.3,0.13,39,29
2023,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,653833,6,59.4,72.4,0.11,33,28
2023,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,653833,7,68.3,82.5,0.34,33,28
2023,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,653833,8,65,78.5,0.21,33,28
2023,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,653833,9,61.6,73.3,0.13,33,28
2023,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,653833,6,59.4,72.4,0.11,69,45
2023,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,653833,7,68.3,82.5,0.34,69,45
2023,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,653833,8,65,78.5,0.21,69,45
2023,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,653833,9,61.6,73.3,0.13,69,45
2023,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,653833,6,59.4,72.4,0.11,188,128
2023,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,653833,7,68.3,82.5,0.34,188,128
2023,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,653833,8,65,78.5,0.21,188,128
2023,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,653833,9,61.6,73.3,0.13,188,128
2023,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,653833,6,59.4,72.4,0.11,49,35
2023,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,653833,7,68.3,82.5,0.34,49,35
2023,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,653833,8,65,78.5,0.21,49,35
2023,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,653833,9,61.6,73.3,0.13,49,35
2023,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,653833,6,59.4,72.4,0.11,77,63
2023,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,653833,7,68.3,82.5,0.34,77,63
2023,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,653833,8,65,78.5,0.21,77,63
2023,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,653833,9,61.6,73.3,0.13,77,63
2023,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,653833,6,59.4,72.4,0.11,117,66
2023,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,653833,7,68.3,82.5,0.34,117,66
2023,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,653833,8,65,78.5,0.21,117,66
2023,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,653833,9,61.6,73.3,0.13,117,66
2023,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,653833,6,59.4,72.4,0.11,93,68
2023,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,653833,7,68.3,82.5,0.34,93,68
2023,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,653833,8,65,78.5,0.21,93,68
2023,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,653833,9,61.6,73.3,0.13,93,68
2023,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,653833,6,59.4,72.4,0.11,13,9
2023,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,653833,7,68.3,82.5,0.34,13,9
2023,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,653833,8,65,78.5,0.21,13,9
2023,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,653833,9,61.6,73.3,0.13,13,9
2023,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,653833,6,59.4,72.4,0.11,185,110
2023,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,653833,7,68.3,82.5,0.34,185,110
2023,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,653833,8,65,78.5,0.21,185,110
2023,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,653833,9,61.6,73.3,0.13,185,110
2023,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,653833,6,59.4,72.4,0.11,160,109
2023,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,653833,7,68.3,82.5,0.34,160,109
2023,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,653833,8,65,78.5,0.21,160,109
2023,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,653833,9,61.6,73.3,0.13,160,109
2023,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,653833,6,59.4,72.4,0.11,56,42
2023,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,653833,7,68.3,82.5,0.34,56,42
2023,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,653833,8,65,78.5,0.21,56,42
2023,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,653833,9,61.6,73.3,0.13,56,42
2023,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,653833,6,59.4,72.4,0.11,126,97
2023,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,653833,7,68.3,82.5,0.34,126,97
2023,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,653833,8,65,78.5,0.21,126,97
2023,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,653833,9,61.6,73.3,0.13,126,97
2023,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,653833,6,59.4,72.4,0.11,148,114
2023,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,653833,7,68.3,82.5,0.34,148,114
2023,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,653833,8,65,78.5,0.21,148,114
2023,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,653833,9,61.6,73.3,0.13,148,114
2023,"D32052","Jamaica St at South St","Year Round","Boston",19,424,0,6,42.30604563,-71.11570891,653833,6,59.4,72.4,0.11,24,14
2023,"D32052","Jamaica St at South St","Year Round","Boston",19,424,0,6,42.30604563,-71.11570891,653833,7,68.3,82.5,0.34,24,14
2023,"D32052","Jamaica St at South St","Year Round","Boston",19,424,0,6,42.30604563,-71.11570891,653833,8,65,78.5,0.21,24,14
2023,"D32052","Jamaica St at South St","Year Round","Boston",19,424,0,6,42.30604563,-71.11570891,653833,9,61.6,73.3,0.13,24,14
2023,"D32053","Sullivan Square","Year Round","Boston",19,441,2,8,42.38445226,-71.07514855,653833,6,59.4,72.4,0.11,42,25
2023,"D32053","Sullivan Square","Year Round","Boston",19,441,2,8,42.38445226,-71.07514855,653833,7,68.3,82.5,0.34,42,25
2023,"D32053","Sullivan Square","Year Round","Boston",19,441,2,8,42.38445226,-71.07514855,653833,8,65,78.5,0.21,42,25
2023,"D32053","Sullivan Square","Year Round","Boston",19,441,2,8,42.38445226,-71.07514855,653833,9,61.6,73.3,0.13,42,25
2023,"D32054","The Overlook at St. Gabriel's","Year Round","Boston",19,447,0,8,42.34679008,-71.14549814,653833,6,59.4,72.4,0.11,36,23
2023,"D32054","The Overlook at St. Gabriel's","Year Round","Boston",19,447,0,8,42.34679008,-71.14549814,653833,7,68.3,82.5,0.34,36,23
2023,"D32054","The Overlook at St. Gabriel's","Year Round","Boston",19,447,0,8,42.34679008,-71.14549814,653833,8,65,78.5,0.21,36,23
2023,"D32054","The Overlook at St. Gabriel's","Year Round","Boston",19,447,0,8,42.34679008,-71.14549814,653833,9,61.6,73.3,0.13,36,23
2023,"D32057","Clinton St at North St","Year Round","Boston",18,536,5,30,42.36070284,-71.05524927,653833,6,59.4,72.4,0.11,57,20
2023,"D32057","Clinton St at North St","Year Round","Boston",18,536,5,30,42.36070284,-71.05524927,653833,7,68.3,82.5,0.34,57,20
2023,"D32057","Clinton St at North St","Year Round","Boston",18,536,5,30,42.36070284,-71.05524927,653833,8,65,78.5,0.21,57,20
